id,origem,destino,localizacao,escalas,tempo_desde_ultimo_scan,alertas_sistema,lugar_bagagem,estado,tipo_bagagem,status_voo,distancia_percorrida
8602,Dubai,Sydney,Bangkok,Bangkok;Madrid,22,Sim,Porão,Em trânsito,Normal,Atrasado,9114
8603,Tóquio,Lisboa,Bangkok,,157,Sim,Porão,Perdida,Normal,Atrasado,2661
8604,Porto,Bangkok,Dubai,,133,Sim,Cabine,Perdida,Normal,Atrasado,6653
8605,Sydney,Dubai,Porto,Rio de Janeiro;Porto;London,23,Sim,Cabine,Em trânsito,Normal,Atrasado,276
8606,Bangkok,Roma,Lisboa,Dubai;Rio de Janeiro,198,Sim,Cabine,Perdida,Frágil,Normal,8035
8607,Porto,London,London,,65,Nao,Porão,Entregue,Frágil,Atrasado,6845
8608,Sydney,Los Angeles,Los Angeles,,10,Nao,Porão,Entregue,Normal,Cancelado,4751
8609,Tóquio,Bangkok,Funchal,London,181,Sim,Porão,Perdida,Normal,Atrasado,2514
8610,Lisboa,Funchal,Funchal,,50,Nao,Cabine,Entregue,Normal,Cancelado,2889
8611,Porto,Barcelona,Barcelona,,67,Nao,Cabine,Entregue,Normal,Normal,6132
8612,Porto,Madrid,Madrid,Los Angeles;Bangkok;Sydney,35,Nao,Porão,Entregue,Valiosa,Normal,6277
8613,London,Lisboa,Barcelona,,142,Sim,Cabine,Perdida,Normal,Normal,4772
8614,Bangkok,Sydney,Sydney,Funchal,41,Nao,Porão,Entregue,Normal,Atrasado,1462
8615,London,Funchal,Nova Iorque,Rio de Janeiro,155,Sim,Cabine,Perdida,Normal,Atrasado,1615
8616,São Paulo,Bangkok,Funchal,Barcelona,161,Sim,Cabine,Perdida,Normal,Atrasado,2671
8617,Roma,Sydney,London,Funchal;Paris;Tóquio,108,Sim,Cabine,Perdida,Valiosa,Normal,2294
8618,Barcelona,Funchal,Lisboa,Lisboa;Nova Iorque,27,Sim,Cabine,Em trânsito,Normal,Normal,5397
8619,Barcelona,Nova Iorque,Porto,Roma,120,Sim,Porão,Perdida,Normal,Atrasado,3542
8620,Tóquio,São Paulo,Paris,,186,Sim,Cabine,Perdida,Normal,Atrasado,5447
8621,Nova Iorque,Roma,Madrid,Madrid,37,Sim,Porão,Em trânsito,Frágil,Normal,2638
8622,Paris,Funchal,Porto,Porto;Sydney,57,Nao,Porão,Entregue,Normal,Cancelado,1581
8623,Nova Iorque,Madrid,Roma,Roma;Funchal,21,Sim,Porão,Em trânsito,Normal,Normal,9878
8624,Barcelona,Tóquio,Nova Iorque,Funchal;Bangkok,134,Sim,Cabine,Perdida,Normal,Atrasado,5745
8625,Nova Iorque,Roma,Lisboa,Bangkok;Tóquio;Funchal,139,Sim,Cabine,Perdida,Normal,Atrasado,3618
8626,São Paulo,Sydney,Sydney,,39,Nao,Cabine,Entregue,Normal,Cancelado,9704
8627,Paris,Rio de Janeiro,Porto,São Paulo,142,Sim,Porão,Perdida,Frágil,Normal,7486
8628,Porto,Los Angeles,Funchal,,106,Sim,Porão,Perdida,Normal,Normal,2953
8629,Rio de Janeiro,London,Los Angeles,Bangkok;Los Angeles;Barcelona,63,Nao,Cabine,Entregue,Normal,Cancelado,3621
8630,Sydney,Bangkok,Bangkok,,43,Nao,Porão,Entregue,Frágil,Atrasado,389
8631,London,Dubai,Los Angeles,,110,Sim,Cabine,Perdida,Normal,Normal,4910
8632,Bangkok,London,Rio de Janeiro,Paris;Lisboa;Porto,180,Sim,Porão,Perdida,Frágil,Normal,6170
8633,Sydney,Lisboa,Porto,Funchal;Madrid;London,176,Sim,Cabine,Perdida,Valiosa,Atrasado,9482
8634,Dubai,Los Angeles,Los Angeles,,24,Nao,Cabine,Entregue,Normal,Cancelado,1264
8635,Nova Iorque,Los Angeles,Funchal,Bangkok;Funchal,19,Sim,Cabine,Em trânsito,Normal,Normal,8671
8636,Los Angeles,Bangkok,Bangkok,Dubai,65,Nao,Cabine,Entregue,Frágil,Normal,4167
8637,Madrid,Nova Iorque,Roma,,198,Sim,Cabine,Perdida,Normal,Normal,4240
8638,Rio de Janeiro,Los Angeles,Los Angeles,London;Paris;Bangkok,17,Nao,Porão,Entregue,Normal,Atrasado,7082
8639,Sydney,Tóquio,Barcelona,Roma;Funchal,111,Sim,Cabine,Perdida,Frágil,Atrasado,4984
8640,Nova Iorque,Tóquio,Tóquio,,33,Nao,Porão,Entregue,Normal,Normal,5633
8641,Madrid,Sydney,Lisboa,Roma,151,Sim,Porão,Perdida,Normal,Atrasado,3017
8642,Rio de Janeiro,Dubai,Nova Iorque,Sydney;London,184,Sim,Porão,Perdida,Normal,Atrasado,1628
8643,London,Dubai,Lisboa,Lisboa;Barcelona;Nova Iorque,33,Nao,Porão,Entregue,Normal,Cancelado,7044
8644,Rio de Janeiro,Funchal,Tóquio,Tóquio;Bangkok,5,Sim,Porão,Em trânsito,Normal,Atrasado,583
8645,Barcelona,Los Angeles,Los Angeles,,56,Nao,Cabine,Entregue,Valiosa,Atrasado,4089
8646,London,Bangkok,Bangkok,Sydney;Nova Iorque;Madrid,21,Nao,Porão,Entregue,Frágil,Normal,8719
8647,Lisboa,São Paulo,São Paulo,,69,Nao,Porão,Entregue,Normal,Cancelado,7474
8648,Roma,Paris,Paris,Sydney;Lisboa;London,36,Nao,Porão,Entregue,Normal,Cancelado,2733
8649,Paris,Madrid,Madrid,London;Los Angeles,22,Nao,Cabine,Entregue,Normal,Atrasado,431
8650,Sydney,Rio de Janeiro,Rio de Janeiro,London;Funchal;Dubai,58,Nao,Cabine,Entregue,Normal,Normal,9096
8651,Los Angeles,São Paulo,Funchal,Nova Iorque;Funchal;Porto,24,Sim,Porão,Em trânsito,Normal,Atrasado,2835
8652,São Paulo,Los Angeles,Madrid,Madrid,19,Sim,Porão,Em trânsito,Normal,Normal,7417
8653,Madrid,Lisboa,Porto,,118,Sim,Porão,Perdida,Frágil,Normal,677
8654,Madrid,Los Angeles,Los Angeles,,34,Nao,Porão,Entregue,Frágil,Cancelado,2972
8655,Paris,Nova Iorque,Roma,Roma;Los Angeles;Rio de Janeiro,28,Sim,Porão,Em trânsito,Frágil,Normal,3343
8656,Roma,London,London,Madrid,34,Nao,Porão,Entregue,Frágil,Normal,8861
8657,Sydney,São Paulo,Roma,Porto;Roma,43,Sim,Cabine,Em trânsito,Normal,Atrasado,1940
8658,Barcelona,Funchal,Porto,Porto;Madrid,32,Nao,Cabine,Entregue,Normal,Cancelado,9075
8659,Rio de Janeiro,Dubai,Dubai,Paris;Roma;Nova Iorque,38,Nao,Porão,Entregue,Frágil,Cancelado,5697
8660,Sydney,Roma,Roma,Porto,52,Nao,Cabine,Entregue,Frágil,Atrasado,9405
8661,Sydney,London,London,,17,Nao,Porão,Entregue,Frágil,Normal,4004
8662,Dubai,Rio de Janeiro,Paris,Paris,17,Nao,Porão,Entregue,Normal,Cancelado,7971
8663,Madrid,Paris,Funchal,Funchal,49,Nao,Cabine,Entregue,Frágil,Cancelado,1664
8664,Roma,Paris,Porto,Sydney;Porto,15,Sim,Cabine,Em trânsito,Frágil,Normal,1233
8665,Barcelona,Dubai,Lisboa,Lisboa;Porto;Madrid,26,Sim,Porão,Em trânsito,Frágil,Normal,795
8666,Lisboa,Sydney,Sydney,,69,Nao,Porão,Entregue,Valiosa,Normal,6051
8667,Funchal,Porto,Barcelona,London,119,Sim,Porão,Perdida,Normal,Normal,6824
8668,São Paulo,Tóquio,Porto,London;Porto,33,Nao,Porão,Entregue,Normal,Cancelado,1566
8669,Sydney,Barcelona,Funchal,Funchal;São Paulo,17,Nao,Porão,Entregue,Normal,Cancelado,3910
8670,Madrid,Sydney,Sydney,,31,Nao,Porão,Entregue,Frágil,Normal,5649
8671,Paris,Tóquio,London,Funchal;London;Barcelona,9,Sim,Cabine,Em trânsito,Frágil,Normal,5288
8672,Lisboa,São Paulo,Sydney,Rio de Janeiro;Madrid;Sydney,16,Sim,Porão,Em trânsito,Normal,Normal,7136
8673,Bangkok,Lisboa,Lisboa,,38,Nao,Cabine,Entregue,Normal,Cancelado,6203
8674,Roma,Sydney,Sydney,Dubai;London;São Paulo,70,Nao,Porão,Entregue,Normal,Normal,9556
8675,Los Angeles,Barcelona,Rio de Janeiro,Sydney,168,Sim,Porão,Perdida,Normal,Normal,2831
8676,Los Angeles,Lisboa,Sydney,,181,Sim,Porão,Perdida,Frágil,Atrasado,8443
8677,Porto,Rio de Janeiro,Rio de Janeiro,São Paulo;Paris,32,Nao,Cabine,Entregue,Normal,Normal,3919
8678,Porto,Roma,Madrid,Funchal;Lisboa,166,Sim,Porão,Perdida,Normal,Normal,793
8679,London,Paris,Los Angeles,Sydney,128,Sim,Porão,Perdida,Normal,Atrasado,2878
8680,Bangkok,Barcelona,Dubai,Lisboa,147,Sim,Cabine,Perdida,Normal,Atrasado,894
8681,Tóquio,Porto,Porto,Barcelona,65,Nao,Cabine,Entregue,Normal,Cancelado,1137
8682,Funchal,São Paulo,São Paulo,London,37,Nao,Porão,Entregue,Normal,Normal,3302
8683,Los Angeles,Lisboa,São Paulo,,146,Sim,Porão,Perdida,Frágil,Normal,5239
8684,Barcelona,Tóquio,Tóquio,,19,Nao,Porão,Entregue,Normal,Atrasado,6659
8685,Porto,London,Roma,Dubai;Roma;Bangkok,29,Sim,Cabine,Em trânsito,Normal,Normal,4742
8686,Porto,Barcelona,Madrid,Nova Iorque,140,Sim,Porão,Perdida,Frágil,Normal,8040
8687,Bangkok,Los Angeles,Los Angeles,Sydney;Dubai,28,Nao,Porão,Entregue,Normal,Atrasado,6222
8688,Paris,Barcelona,Tóquio,São Paulo;Rio de Janeiro,168,Sim,Cabine,Perdida,Frágil,Normal,1151
8689,Tóquio,London,London,São Paulo;Lisboa,44,Nao,Porão,Entregue,Normal,Atrasado,6625
8690,Roma,Funchal,Funchal,Los Angeles;Nova Iorque;Dubai,53,Nao,Porão,Entregue,Normal,Normal,4110
8691,Barcelona,São Paulo,Lisboa,Tóquio;Madrid;Roma,150,Sim,Cabine,Perdida,Valiosa,Atrasado,8032
8692,Lisboa,Dubai,Sydney,Sydney,31,Sim,Porão,Em trânsito,Frágil,Atrasado,8678
8693,London,Lisboa,Lisboa,Funchal,58,Nao,Porão,Entregue,Valiosa,Normal,6750
8694,Tóquio,São Paulo,Los Angeles,Paris;Lisboa,184,Sim,Cabine,Perdida,Valiosa,Normal,1200
8695,Nova Iorque,Roma,Roma,,18,Nao,Porão,Entregue,Normal,Atrasado,9977
8696,Funchal,Porto,Paris,Paris;Lisboa;Madrid,19,Sim,Cabine,Em trânsito,Normal,Atrasado,1073
8697,Roma,Lisboa,Sydney,Sydney,30,Sim,Cabine,Em trânsito,Frágil,Atrasado,6357
8698,Nova Iorque,Funchal,Funchal,,70,Nao,Cabine,Entregue,Frágil,Normal,8013
8699,Lisboa,Porto,Sydney,London;Madrid;Sydney,10,Sim,Porão,Em trânsito,Normal,Normal,8241
8700,Rio de Janeiro,Dubai,Barcelona,São Paulo,155,Sim,Porão,Perdida,Normal,Atrasado,2576
8701,Lisboa,São Paulo,Paris,,184,Sim,Porão,Perdida,Frágil,Normal,3050
8702,Roma,Tóquio,Tóquio,Funchal;Barcelona,46,Nao,Porão,Entregue,Normal,Atrasado,7780
8703,Sydney,Porto,Rio de Janeiro,São Paulo;Rio de Janeiro,66,Nao,Porão,Entregue,Frágil,Cancelado,6588
8704,Rio de Janeiro,Tóquio,Tóquio,,55,Nao,Cabine,Entregue,Frágil,Cancelado,5691
8705,Bangkok,London,London,,23,Nao,Porão,Entregue,Normal,Normal,2373
8706,Sydney,Bangkok,Roma,Lisboa;Los Angeles;Rio de Janeiro,193,Sim,Porão,Perdida,Valiosa,Normal,889
8707,Los Angeles,Bangkok,Bangkok,Lisboa;Rio de Janeiro;Barcelona,65,Nao,Cabine,Entregue,Normal,Atrasado,323
8708,Nova Iorque,Porto,Paris,Barcelona;Paris;Lisboa,25,Sim,Porão,Em trânsito,Normal,Atrasado,1812
8709,Porto,London,London,Tóquio;Sydney;Dubai,42,Nao,Cabine,Entregue,Normal,Normal,3407
8710,Barcelona,Rio de Janeiro,Rio de Janeiro,Sydney;London,70,Nao,Porão,Entregue,Normal,Normal,9425
8711,Madrid,Barcelona,Lisboa,Nova Iorque;Lisboa,13,Nao,Porão,Entregue,Normal,Cancelado,9269
8712,Bangkok,Los Angeles,Los Angeles,Tóquio,22,Nao,Cabine,Entregue,Normal,Atrasado,5212
8713,London,Paris,Paris,,37,Nao,Porão,Entregue,Normal,Cancelado,5752
8714,Sydney,São Paulo,São Paulo,Tóquio;Lisboa,47,Nao,Cabine,Entregue,Frágil,Normal,6737
8715,Paris,Sydney,Los Angeles,Roma;Los Angeles,26,Sim,Porão,Em trânsito,Normal,Normal,1593
8716,Dubai,Roma,Roma,Lisboa;Sydney,33,Nao,Porão,Entregue,Frágil,Normal,4271
8717,Lisboa,Barcelona,Nova Iorque,Bangkok,181,Sim,Porão,Perdida,Normal,Atrasado,5360
8718,London,Bangkok,Funchal,Tóquio,111,Sim,Porão,Perdida,Normal,Atrasado,2224
8719,Porto,Lisboa,Tóquio,Tóquio,24,Sim,Porão,Em trânsito,Normal,Normal,641
8720,Porto,Nova Iorque,Paris,,103,Sim,Cabine,Perdida,Normal,Atrasado,6708
8721,Nova Iorque,Madrid,Madrid,Roma;Funchal;Porto,25,Nao,Cabine,Entregue,Frágil,Cancelado,825
8722,Barcelona,Madrid,Dubai,Roma;London;Sydney,145,Sim,Porão,Perdida,Normal,Atrasado,2274
8723,London,Dubai,Sydney,Roma;Barcelona,119,Sim,Porão,Perdida,Frágil,Atrasado,6110
8724,Bangkok,Roma,Tóquio,Barcelona;Funchal;Madrid,105,Sim,Porão,Perdida,Normal,Atrasado,1384
8725,London,São Paulo,São Paulo,Barcelona,67,Nao,Porão,Entregue,Frágil,Normal,7071
8726,Roma,Nova Iorque,Rio de Janeiro,Rio de Janeiro;London,21,Sim,Porão,Em trânsito,Normal,Normal,699
8727,Rio de Janeiro,Tóquio,Lisboa,,122,Sim,Cabine,Perdida,Normal,Normal,958
8728,Barcelona,Dubai,Funchal,Funchal,18,Sim,Porão,Em trânsito,Frágil,Normal,9088
8729,Lisboa,Porto,Dubai,Dubai,20,Sim,Porão,Em trânsito,Normal,Normal,2251
8730,Tóquio,Nova Iorque,Nova Iorque,Funchal,39,Nao,Cabine,Entregue,Frágil,Cancelado,2229
8731,Rio de Janeiro,Dubai,Tóquio,Bangkok,193,Sim,Porão,Perdida,Frágil,Atrasado,6158
8732,São Paulo,Porto,Rio de Janeiro,Bangkok;Dubai,123,Sim,Porão,Perdida,Frágil,Atrasado,1454
8733,Barcelona,Sydney,Sydney,,31,Nao,Porão,Entregue,Frágil,Cancelado,9175
8734,Roma,Nova Iorque,Nova Iorque,,62,Nao,Porão,Entregue,Normal,Atrasado,3530
8735,Funchal,Dubai,Dubai,,56,Nao,Cabine,Entregue,Frágil,Normal,8414
8736,São Paulo,Barcelona,Roma,,113,Sim,Porão,Perdida,Normal,Normal,7795
8737,São Paulo,Sydney,Sydney,Funchal,39,Nao,Porão,Entregue,Normal,Atrasado,5413
8738,Roma,Rio de Janeiro,Rio de Janeiro,Porto;Madrid;Nova Iorque,37,Nao,Cabine,Entregue,Normal,Atrasado,9543
8739,Paris,Barcelona,Porto,Porto;Lisboa,30,Sim,Cabine,Em trânsito,Frágil,Atrasado,7950
8740,São Paulo,Madrid,Madrid,Tóquio,17,Nao,Porão,Entregue,Normal,Cancelado,8236
8741,Lisboa,Porto,Tóquio,Barcelona,196,Sim,Porão,Perdida,Valiosa,Normal,2408
8742,Barcelona,Nova Iorque,Porto,Bangkok;Tóquio;London,125,Sim,Porão,Perdida,Normal,Normal,762
8743,Madrid,Lisboa,Nova Iorque,,114,Sim,Porão,Perdida,Normal,Normal,5021
8744,São Paulo,Sydney,Sydney,Porto;Paris,64,Nao,Porão,Entregue,Valiosa,Atrasado,7522
8745,London,Madrid,São Paulo,São Paulo,14,Sim,Porão,Em trânsito,Valiosa,Atrasado,7949
8746,Funchal,Barcelona,Barcelona,São Paulo;Dubai;Madrid,48,Nao,Porão,Entregue,Frágil,Atrasado,3070
8747,London,Barcelona,Barcelona,,12,Nao,Porão,Entregue,Frágil,Cancelado,169
8748,Tóquio,Roma,São Paulo,São Paulo;Paris,26,Sim,Cabine,Em trânsito,Frágil,Normal,588
8749,Los Angeles,Bangkok,London,London,68,Nao,Porão,Entregue,Normal,Cancelado,3505
8750,Bangkok,Nova Iorque,Nova Iorque,,66,Nao,Cabine,Entregue,Valiosa,Atrasado,3796
8751,Bangkok,Los Angeles,Los Angeles,Tóquio;Funchal,56,Nao,Porão,Entregue,Normal,Atrasado,931
8752,Porto,Barcelona,Barcelona,,67,Nao,Cabine,Entregue,Normal,Atrasado,3860
8753,São Paulo,Roma,Roma,,49,Nao,Porão,Entregue,Normal,Atrasado,1179
8754,São Paulo,Lisboa,Lisboa,Madrid;Nova Iorque;Paris,53,Nao,Porão,Entregue,Valiosa,Normal,7791
8755,London,Funchal,Los Angeles,Los Angeles;São Paulo;Roma,16,Sim,Cabine,Em trânsito,Normal,Normal,7248
8756,Madrid,Porto,São Paulo,São Paulo,13,Sim,Porão,Em trânsito,Normal,Normal,4463
8757,Paris,Funchal,Funchal,Nova Iorque;Rio de Janeiro;Bangkok,32,Nao,Porão,Entregue,Frágil,Atrasado,5020
8758,Tóquio,London,Roma,Rio de Janeiro;Dubai,184,Sim,Porão,Perdida,Normal,Atrasado,4734
8759,Funchal,Rio de Janeiro,Lisboa,Paris;London;Tóquio,122,Sim,Porão,Perdida,Normal,Normal,1779
8760,Paris,London,Barcelona,Nova Iorque;Lisboa;Dubai,163,Sim,Cabine,Perdida,Frágil,Atrasado,4100
8761,Funchal,Barcelona,Los Angeles,,119,Sim,Porão,Perdida,Frágil,Atrasado,5578
8762,São Paulo,Madrid,Madrid,Los Angeles;Paris;London,70,Nao,Porão,Entregue,Frágil,Atrasado,7198
8763,Madrid,Nova Iorque,Tóquio,Tóquio,25,Sim,Porão,Em trânsito,Frágil,Normal,3519
8764,Dubai,Sydney,Madrid,London;Madrid;Paris,28,Sim,Porão,Em trânsito,Normal,Atrasado,8280
8765,Los Angeles,Rio de Janeiro,Rio de Janeiro,Bangkok;Roma;Tóquio,46,Nao,Cabine,Entregue,Normal,Atrasado,7932
8766,Bangkok,Roma,Roma,Funchal;Paris;Los Angeles,40,Nao,Porão,Entregue,Frágil,Atrasado,8251
8767,Roma,Madrid,Madrid,,15,Nao,Cabine,Entregue,Normal,Atrasado,8937
8768,Dubai,Barcelona,Funchal,Tóquio;Funchal,38,Sim,Cabine,Em trânsito,Normal,Atrasado,9083
8769,Los Angeles,Nova Iorque,Nova Iorque,,22,Nao,Porão,Entregue,Normal,Normal,7509
8770,Bangkok,Roma,London,Porto;London,33,Sim,Porão,Em trânsito,Frágil,Normal,5273
8771,London,Roma,Lisboa,Paris;Barcelona;Porto,140,Sim,Cabine,Perdida,Normal,Normal,9665
8772,Madrid,Funchal,Dubai,,119,Sim,Porão,Perdida,Normal,Atrasado,9822
8773,Porto,Madrid,Paris,Paris;Sydney,19,Sim,Porão,Em trânsito,Normal,Atrasado,5504
8774,São Paulo,Paris,Tóquio,Barcelona;Roma,196,Sim,Cabine,Perdida,Normal,Atrasado,892
8775,Tóquio,São Paulo,São Paulo,,47,Nao,Porão,Entregue,Valiosa,Atrasado,4282
8776,Roma,São Paulo,São Paulo,Tóquio;Paris,18,Nao,Porão,Entregue,Normal,Atrasado,9324
8777,Paris,Funchal,Lisboa,Lisboa,17,Sim,Porão,Em trânsito,Normal,Atrasado,9036
8778,Los Angeles,Madrid,Barcelona,Barcelona;Dubai;Nova Iorque,18,Sim,Porão,Em trânsito,Frágil,Normal,5188
8779,Los Angeles,Tóquio,Tóquio,Paris;Funchal;Sydney,33,Nao,Porão,Entregue,Normal,Normal,3749
8780,Barcelona,Nova Iorque,London,Paris,180,Sim,Porão,Perdida,Frágil,Atrasado,6611
8781,Dubai,São Paulo,Funchal,Madrid;Funchal,26,Sim,Porão,Em trânsito,Frágil,Atrasado,7835
8782,Sydney,Paris,Porto,Barcelona,129,Sim,Cabine,Perdida,Normal,Atrasado,8884
8783,Dubai,Lisboa,Tóquio,Tóquio;Funchal,18,Sim,Porão,Em trânsito,Frágil,Atrasado,3064
8784,Bangkok,Lisboa,Lisboa,Los Angeles;Paris;Funchal,12,Nao,Porão,Entregue,Valiosa,Atrasado,1136
8785,São Paulo,Funchal,Bangkok,Bangkok,41,Sim,Cabine,Em trânsito,Normal,Atrasado,1428
8786,Funchal,Los Angeles,Los Angeles,,38,Nao,Cabine,Entregue,Normal,Cancelado,2685
8787,Nova Iorque,Barcelona,Barcelona,Los Angeles;Roma,21,Nao,Porão,Entregue,Frágil,Cancelado,496
8788,Madrid,Porto,Sydney,Sydney,17,Sim,Cabine,Em trânsito,Normal,Atrasado,4413
8789,Los Angeles,Roma,London,Lisboa;London,23,Sim,Porão,Em trânsito,Normal,Normal,1043
8790,London,Dubai,Dubai,,46,Nao,Cabine,Entregue,Normal,Normal,8204
8791,Rio de Janeiro,Lisboa,Paris,Porto,132,Sim,Porão,Perdida,Frágil,Atrasado,9446
8792,Roma,Bangkok,Bangkok,Los Angeles;Barcelona;Sydney,17,Nao,Porão,Entregue,Frágil,Atrasado,4184
8793,Barcelona,Paris,Tóquio,São Paulo;London,115,Sim,Porão,Perdida,Normal,Atrasado,5910
8794,Porto,Barcelona,Barcelona,Lisboa,26,Nao,Porão,Entregue,Frágil,Normal,3254
8795,Funchal,Nova Iorque,Nova Iorque,Tóquio;Paris,22,Nao,Porão,Entregue,Frágil,Atrasado,2813
8796,Bangkok,Madrid,Rio de Janeiro,Nova Iorque,182,Sim,Porão,Perdida,Normal,Normal,3366
8797,São Paulo,Sydney,Los Angeles,Dubai;Lisboa,184,Sim,Cabine,Perdida,Normal,Atrasado,1153
8798,Funchal,Barcelona,Barcelona,,16,Nao,Cabine,Entregue,Normal,Atrasado,8518
8799,Tóquio,São Paulo,Porto,Barcelona,155,Sim,Porão,Perdida,Normal,Atrasado,5573
8800,Barcelona,Lisboa,Dubai,Dubai;Madrid,4,Sim,Cabine,Em trânsito,Normal,Atrasado,8186
8801,Tóquio,London,Barcelona,Barcelona,23,Sim,Cabine,Em trânsito,Frágil,Atrasado,5981
8802,Bangkok,Madrid,Madrid,Roma;Tóquio;Sydney,44,Nao,Cabine,Entregue,Frágil,Atrasado,8301
8803,Roma,São Paulo,São Paulo,Nova Iorque;London,70,Nao,Porão,Entregue,Normal,Atrasado,1570
8804,Madrid,Nova Iorque,Roma,,115,Sim,Cabine,Perdida,Normal,Atrasado,5701
8805,Roma,Funchal,São Paulo,Lisboa;London;Paris,129,Sim,Cabine,Perdida,Normal,Normal,2714
8806,Nova Iorque,Paris,Los Angeles,Los Angeles,28,Sim,Porão,Em trânsito,Normal,Normal,9134
8807,Porto,London,London,Bangkok;São Paulo,27,Nao,Porão,Entregue,Normal,Atrasado,5401
8808,Porto,São Paulo,Nova Iorque,Dubai;London,161,Sim,Porão,Perdida,Valiosa,Atrasado,6322
8809,Porto,Paris,Barcelona,São Paulo,190,Sim,Cabine,Perdida,Frágil,Atrasado,5887
8810,Nova Iorque,Barcelona,Dubai,Lisboa;Porto;Sydney,190,Sim,Porão,Perdida,Valiosa,Atrasado,9899
8811,Porto,Paris,Tóquio,,121,Sim,Porão,Perdida,Normal,Normal,9802
8812,Porto,Rio de Janeiro,Rio de Janeiro,Paris,24,Nao,Porão,Entregue,Normal,Atrasado,7670
8813,Madrid,Sydney,Dubai,Porto;Barcelona;Roma,150,Sim,Cabine,Perdida,Normal,Normal,8025
8814,Madrid,Porto,Los Angeles,Funchal;Bangkok,150,Sim,Cabine,Perdida,Normal,Atrasado,5163
8815,Madrid,Porto,London,,146,Sim,Porão,Perdida,Frágil,Normal,827
8816,Roma,Los Angeles,Tóquio,Tóquio;Lisboa;London,5,Sim,Porão,Em trânsito,Normal,Normal,2348
8817,Madrid,Tóquio,Porto,Funchal;Porto,69,Nao,Cabine,Entregue,Frágil,Cancelado,433
8818,London,Nova Iorque,Tóquio,,140,Sim,Porão,Perdida,Normal,Atrasado,5091
8819,Funchal,Los Angeles,Los Angeles,,18,Nao,Porão,Entregue,Normal,Cancelado,5549
8820,Los Angeles,Roma,Porto,Porto;Paris;Funchal,66,Nao,Porão,Entregue,Frágil,Cancelado,6116
8821,Barcelona,Lisboa,Porto,Porto,20,Sim,Cabine,Em trânsito,Frágil,Normal,1119
8822,Nova Iorque,Tóquio,Tóquio,Barcelona;Rio de Janeiro;Madrid,45,Nao,Cabine,Entregue,Normal,Normal,6482
8823,Tóquio,Nova Iorque,Nova Iorque,Lisboa;Madrid;Rio de Janeiro,24,Nao,Porão,Entregue,Normal,Atrasado,6261
8824,Tóquio,Paris,Paris,Rio de Janeiro;São Paulo,11,Nao,Cabine,Entregue,Normal,Atrasado,3521
8825,Paris,Barcelona,Roma,Funchal;Bangkok;Los Angeles,200,Sim,Porão,Perdida,Normal,Atrasado,2838
8826,Sydney,Lisboa,Porto,Los Angeles;London,177,Sim,Porão,Perdida,Normal,Atrasado,2176
8827,Rio de Janeiro,Bangkok,Bangkok,,28,Nao,Cabine,Entregue,Frágil,Normal,6200
8828,Madrid,Los Angeles,Los Angeles,Nova Iorque;Paris;Funchal,11,Nao,Porão,Entregue,Valiosa,Normal,3643
8829,Paris,Bangkok,Funchal,Funchal;Porto,17,Sim,Cabine,Em trânsito,Frágil,Normal,3904
8830,Lisboa,Madrid,Barcelona,Nova Iorque;Bangkok;Tóquio,104,Sim,Cabine,Perdida,Normal,Normal,2137
8831,Tóquio,Rio de Janeiro,Roma,Lisboa,130,Sim,Porão,Perdida,Normal,Normal,5081
8832,Lisboa,Madrid,Rio de Janeiro,Rio de Janeiro;Barcelona,26,Sim,Cabine,Em trânsito,Normal,Normal,9509
8833,Funchal,Nova Iorque,Porto,London;Paris;Porto,65,Nao,Cabine,Entregue,Normal,Cancelado,5641
8834,Tóquio,Dubai,Barcelona,Madrid;Lisboa,127,Sim,Cabine,Perdida,Normal,Atrasado,3996
8835,Porto,Los Angeles,Rio de Janeiro,Barcelona;Funchal;Lisboa,105,Sim,Porão,Perdida,Normal,Normal,2442
8836,Roma,Madrid,Barcelona,Rio de Janeiro,140,Sim,Porão,Perdida,Normal,Normal,7797
8837,Los Angeles,Sydney,Roma,Roma,29,Sim,Porão,Em trânsito,Normal,Normal,5342
8838,Los Angeles,Paris,Paris,,43,Nao,Porão,Entregue,Normal,Normal,6664
8839,Los Angeles,Madrid,Lisboa,Lisboa,26,Sim,Porão,Em trânsito,Normal,Atrasado,4588
8840,São Paulo,Bangkok,Bangkok,Paris;Tóquio,56,Nao,Cabine,Entregue,Normal,Atrasado,9402
8841,Paris,Sydney,Tóquio,Los Angeles;Rio de Janeiro;Tóquio,18,Sim,Porão,Em trânsito,Frágil,Atrasado,7955
8842,London,Lisboa,Funchal,Paris;Funchal;Porto,20,Sim,Porão,Em trânsito,Normal,Atrasado,4118
8843,Tóquio,São Paulo,Los Angeles,London,146,Sim,Porão,Perdida,Normal,Atrasado,6166
8844,Sydney,Tóquio,Paris,Funchal;Lisboa;Bangkok,116,Sim,Cabine,Perdida,Frágil,Normal,7169
8845,London,Dubai,Dubai,São Paulo;Tóquio;Nova Iorque,49,Nao,Porão,Entregue,Frágil,Atrasado,8244
8846,Nova Iorque,Paris,Funchal,Funchal,17,Sim,Porão,Em trânsito,Normal,Normal,9135
8847,Barcelona,Rio de Janeiro,Nova Iorque,Bangkok;Nova Iorque;São Paulo,22,Sim,Porão,Em trânsito,Normal,Normal,4271
