id,origem,destino,localizacao,escalas,tempo_desde_ultimo_scan,alertas_sistema,lugar_bagagem,estado,tipo_bagagem,status_voo,distancia_percorrida
9155,Nova Iorque,Moscovo,Buenos Aires,Buenos Aires;Tóquio;Nova Iorque,32,Nao,Porão,Em trânsito,Normal,Normal,1328
9156,Tóquio,Moscovo,Moscovo,Porto;Hong Kong;Tóquio,29,Nao,Porão,Entregue,Normal,Normal,1434
9157,London,Tóquio,Barcelona,Barcelona,3,Nao,Porão,Em trânsito,Normal,Normal,8268
9158,Porto,Berlim,Barcelona,Bangkok,164,Sim,Porão,Perdida,Valiosa,Atrasado,4128
9159,Nova Iorque,Dubai,Berlim,Berlim,6,Sim,Porão,Em trânsito,Frágil,Normal,7838
9160,Porto,Tóquio,Istambul,Dubai,153,Sim,Porão,Perdida,Normal,Normal,8691
9161,Funchal,Roma,Roma,,43,Nao,Porão,Entregue,Normal,Atrasado,5749
9162,Paris,São Paulo,São Paulo,Funchal,36,Nao,Porão,Entregue,Frágil,Cancelado,348
9163,Paris,Hong Kong,Hong Kong,Auckland;London;Tóquio,16,Nao,Cabine,Entregue,Normal,Normal,4700
9164,São Paulo,Paris,Paris,Bangkok;Sydney;Lisboa,44,Nao,Cabine,Entregue,Frágil,Atrasado,650
9165,London,Tóquio,Tóquio,Berlim,45,Nao,Porão,Entregue,Frágil,Normal,8609
9166,Moscovo,Dubai,Cairo,Barcelona;Los Angeles;Cairo,35,Nao,Porão,Em trânsito,Normal,Atrasado,1847
9167,Nova Iorque,Moscovo,Moscovo,Hong Kong;Roma;Auckland,39,Nao,Cabine,Entregue,Normal,Normal,5061
9168,Hong Kong,Barcelona,Barcelona,,125,Sim,Cabine,Perdida,Normal,Atrasado,6788
9169,Sydney,Rio de Janeiro,Hong Kong,Paris;Hong Kong,25,Nao,Porão,Em trânsito,Normal,Normal,1107
9170,Lisboa,London,London,Nova Iorque;Roma,22,Nao,Cabine,Em trânsito,Normal,Atrasado,1556
9171,Paris,Sydney,Sydney,Hong Kong;Porto,151,Sim,Cabine,Perdida,Valiosa,Atrasado,5632
9172,Funchal,Istambul,Istambul,Paris;Funchal,65,Nao,Porão,Entregue,Normal,Normal,3704
9173,Bangkok,London,Madrid,Istambul,146,Sim,Porão,Perdida,Frágil,Normal,7951
9174,Porto,Los Angeles,Barcelona,Barcelona,34,Nao,Porão,Em trânsito,Normal,Atrasado,9353
9175,Roma,Porto,Porto,Buenos Aires;Moscovo,57,Nao,Cabine,Entregue,Frágil,Atrasado,818
9176,London,Hong Kong,Madrid,Rio de Janeiro;Madrid;Bangkok,27,Nao,Porão,Em trânsito,Normal,Normal,4723
9177,Los Angeles,Moscovo,Moscovo,Bangkok;Auckland;Roma,70,Nao,Cabine,Entregue,Normal,Normal,6614
9178,Moscovo,Porto,Porto,Rio de Janeiro;Sydney,55,Nao,Cabine,Entregue,Frágil,Atrasado,8306
9179,Madrid,São Paulo,São Paulo,,70,Nao,Porão,Entregue,Normal,Atrasado,194
9180,São Paulo,Barcelona,Barcelona,Hong Kong;Los Angeles,189,Sim,Cabine,Perdida,Normal,Atrasado,8869
9181,Roma,Nova Iorque,Nova Iorque,,168,Sim,Cabine,Perdida,Normal,Normal,9294
9182,Auckland,Moscovo,Moscovo,,18,Nao,Cabine,Entregue,Valiosa,Cancelado,1592
9183,Los Angeles,Rio de Janeiro,Rio de Janeiro,Funchal,41,Nao,Porão,Entregue,Normal,Atrasado,6850
9184,Lisboa,Auckland,Berlim,Nova Iorque;Berlim;Sydney,16,Nao,Porão,Em trânsito,Normal,Atrasado,4093
9185,Cairo,London,Istambul,,110,Sim,Porão,Perdida,Frágil,Normal,9128
9186,Istambul,Los Angeles,Auckland,,134,Sim,Porão,Perdida,Normal,Atrasado,2514
9187,Berlim,São Paulo,São Paulo,Barcelona;Istambul;Berlim,17,Nao,Cabine,Entregue,Normal,Cancelado,9160
9188,Moscovo,São Paulo,São Paulo,,187,Sim,Cabine,Perdida,Normal,Atrasado,4851
9189,Bangkok,Dubai,Lisboa,Sydney;Rio de Janeiro,141,Sim,Porão,Perdida,Frágil,Normal,9683
9190,Berlim,Sydney,Sydney,Auckland;Bangkok;São Paulo,51,Nao,Cabine,Em trânsito,Normal,Atrasado,6039
9191,Bangkok,Roma,Lisboa,Hong Kong,125,Sim,Porão,Perdida,Normal,Normal,5456
9192,Auckland,Berlim,Berlim,São Paulo,10,Nao,Porão,Entregue,Normal,Normal,5448
9193,Madrid,Dubai,Dubai,,27,Nao,Porão,Entregue,Frágil,Cancelado,9157
9194,Paris,Lisboa,Lisboa,,53,Nao,Porão,Entregue,Normal,Cancelado,1402
9195,Berlim,Auckland,Auckland,Hong Kong;São Paulo;Istambul,11,Nao,Cabine,Entregue,Normal,Atrasado,1128
9196,Funchal,Roma,Roma,Rio de Janeiro;Sydney,41,Nao,Porão,Entregue,Normal,Atrasado,8216
9197,Hong Kong,Istambul,Madrid,Funchal,164,Sim,Porão,Perdida,Frágil,Normal,9795
9198,Roma,Tóquio,Tóquio,Madrid,15,Nao,Cabine,Em trânsito,Normal,Normal,8822
9199,Berlim,São Paulo,Istambul,Istambul,15,Nao,Porão,Em trânsito,Normal,Normal,4950
9200,Los Angeles,Buenos Aires,Berlim,Berlim,34,Nao,Porão,Em trânsito,Normal,Normal,1319
9201,Los Angeles,Lisboa,Lisboa,Roma;Bangkok;Nova Iorque,53,Nao,Porão,Entregue,Normal,Cancelado,800
9202,Nova Iorque,São Paulo,São Paulo,Bangkok,38,Nao,Cabine,Entregue,Normal,Atrasado,5589
9203,Los Angeles,Berlim,Berlim,Rio de Janeiro;Buenos Aires,23,Nao,Porão,Entregue,Frágil,Cancelado,5458
9204,Madrid,London,London,Cairo;Berlim,183,Sim,Cabine,Perdida,Normal,Atrasado,6423
9205,Barcelona,Los Angeles,Los Angeles,Moscovo,55,Nao,Cabine,Entregue,Normal,Normal,6160
9206,Rio de Janeiro,Porto,Funchal,London,148,Sim,Porão,Perdida,Valiosa,Atrasado,283
9207,Moscovo,Los Angeles,Los Angeles,Funchal,71,Nao,Cabine,Entregue,Normal,Atrasado,6104
9208,Barcelona,Bangkok,London,London,21,Nao,Porão,Em trânsito,Normal,Atrasado,3735
9209,Barcelona,Porto,Porto,Istambul;Berlim;Cairo,41,Nao,Porão,Entregue,Normal,Normal,2806
9210,Auckland,Bangkok,Bangkok,Istambul,11,Sim,Cabine,Em trânsito,Frágil,Atrasado,4637
9211,Istambul,Buenos Aires,Auckland,Auckland,1,Sim,Porão,Em trânsito,Frágil,Atrasado,6704
9212,Los Angeles,Rio de Janeiro,Rio de Janeiro,Nova Iorque,41,Nao,Porão,Entregue,Valiosa,Atrasado,2598
9213,Istambul,São Paulo,São Paulo,Buenos Aires;Funchal;Porto,49,Nao,Porão,Entregue,Normal,Cancelado,2842
9214,Funchal,Buenos Aires,London,São Paulo;London,46,Sim,Porão,Em trânsito,Frágil,Normal,3493
9215,London,Buenos Aires,Buenos Aires,Moscovo,29,Sim,Cabine,Em trânsito,Frágil,Atrasado,8817
9216,Istambul,Hong Kong,Dubai,Nova Iorque;Dubai,28,Sim,Porão,Em trânsito,Frágil,Normal,8292
9217,Bangkok,Hong Kong,Hong Kong,Moscovo;Rio de Janeiro;Porto,13,Nao,Porão,Entregue,Normal,Normal,8300
9218,Rio de Janeiro,Auckland,Auckland,,70,Nao,Porão,Entregue,Normal,Normal,2541
9219,Porto,Nova Iorque,Nova Iorque,Roma,12,Nao,Cabine,Entregue,Frágil,Atrasado,6895
9220,Nova Iorque,Dubai,Dubai,Roma,16,Nao,Cabine,Entregue,Frágil,Cancelado,2485
9221,Hong Kong,Paris,Paris,Barcelona,41,Nao,Cabine,Entregue,Normal,Normal,4741
9222,Bangkok,Istambul,Istambul,,41,Nao,Cabine,Entregue,Normal,Atrasado,8009
9223,Dubai,Paris,Paris,Istambul,66,Nao,Porão,Entregue,Normal,Atrasado,253
9224,Madrid,Bangkok,Bangkok,,20,Nao,Porão,Entregue,Normal,Cancelado,3792
9225,Auckland,Rio de Janeiro,Rio de Janeiro,Funchal;Barcelona,185,Sim,Cabine,Perdida,Frágil,Atrasado,8677
9226,Buenos Aires,Barcelona,Barcelona,Auckland;São Paulo;Porto,42,Nao,Cabine,Entregue,Normal,Cancelado,9356
9227,Roma,Berlim,Berlim,Buenos Aires;Tóquio;Funchal,116,Sim,Cabine,Perdida,Frágil,Atrasado,7982
9228,Cairo,Berlim,Tóquio,Tóquio,19,Nao,Porão,Em trânsito,Normal,Atrasado,6092
9229,Bangkok,Dubai,Funchal,,107,Sim,Porão,Perdida,Normal,Atrasado,6558
9230,Cairo,Los Angeles,Los Angeles,Tóquio;Buenos Aires,199,Sim,Cabine,Perdida,Frágil,Atrasado,1763
9231,Auckland,Lisboa,Lisboa,,70,Nao,Cabine,Entregue,Normal,Cancelado,4842
9232,Nova Iorque,Rio de Janeiro,Rio de Janeiro,São Paulo;Barcelona,32,Nao,Cabine,Em trânsito,Normal,Atrasado,6119
9233,Nova Iorque,Madrid,Madrid,Hong Kong;Tóquio;Rio de Janeiro,37,Nao,Cabine,Entregue,Frágil,Cancelado,8759
9234,Moscovo,Madrid,Madrid,,63,Nao,Porão,Entregue,Normal,Normal,7720
9235,Cairo,Nova Iorque,Madrid,Sydney;Tóquio;Buenos Aires,187,Sim,Porão,Perdida,Frágil,Atrasado,4798
9236,Berlim,Paris,Paris,Rio de Janeiro;Hong Kong,52,Nao,Cabine,Entregue,Normal,Atrasado,3791
9237,Paris,Hong Kong,Hong Kong,Bangkok;Tóquio,123,Sim,Cabine,Perdida,Frágil,Normal,6360
9238,Sydney,Berlim,Berlim,Hong Kong,53,Nao,Porão,Entregue,Normal,Cancelado,1608
9239,Moscovo,Funchal,Funchal,Roma;Hong Kong,17,Nao,Porão,Entregue,Normal,Atrasado,4761
9240,Rio de Janeiro,Lisboa,Auckland,,148,Sim,Porão,Perdida,Frágil,Normal,2030
9241,Auckland,Los Angeles,Los Angeles,Cairo;Buenos Aires,29,Nao,Porão,Entregue,Normal,Cancelado,727
9242,Cairo,Barcelona,Barcelona,Porto;Berlim,49,Nao,Cabine,Entregue,Normal,Cancelado,1103
9243,Cairo,Nova Iorque,Nova Iorque,Auckland;Bangkok;Barcelona,38,Nao,Cabine,Entregue,Frágil,Atrasado,9260
9244,Porto,Hong Kong,Hong Kong,Buenos Aires;Nova Iorque;Berlim,21,Nao,Cabine,Em trânsito,Normal,Atrasado,7178
9245,Istambul,Buenos Aires,Buenos Aires,Hong Kong;Istambul;Cairo,23,Nao,Porão,Entregue,Normal,Atrasado,7348
9246,São Paulo,Los Angeles,Los Angeles,,46,Nao,Cabine,Entregue,Frágil,Normal,9368
9247,Dubai,Roma,Roma,,63,Nao,Porão,Entregue,Frágil,Atrasado,218
9248,Bangkok,Moscovo,Tóquio,Tóquio,14,Sim,Porão,Em trânsito,Frágil,Atrasado,9821
9249,Tóquio,Istambul,Istambul,Sydney;Dubai;Berlim,67,Nao,Porão,Entregue,Frágil,Cancelado,5042
9250,London,Rio de Janeiro,Rio de Janeiro,Buenos Aires;Moscovo;Tóquio,13,Nao,Cabine,Entregue,Normal,Normal,5712
9251,Los Angeles,Sydney,Sydney,Cairo,56,Nao,Porão,Entregue,Normal,Cancelado,4738
9252,Hong Kong,Moscovo,Moscovo,Auckland;Los Angeles;Rio de Janeiro,59,Nao,Cabine,Entregue,Normal,Cancelado,9937
9253,Funchal,Nova Iorque,Nova Iorque,Madrid;Porto,60,Nao,Porão,Entregue,Normal,Atrasado,7886
9254,Istambul,Funchal,Funchal,Auckland;Tóquio,21,Nao,Porão,Entregue,Normal,Normal,3465
9255,Cairo,Barcelona,Barcelona,Lisboa,169,Sim,Cabine,Perdida,Normal,Normal,3980
9256,Madrid,Cairo,Sydney,Barcelona,173,Sim,Porão,Perdida,Frágil,Atrasado,8517
9257,Moscovo,Funchal,London,Barcelona;Paris;Buenos Aires,169,Sim,Porão,Perdida,Normal,Normal,446
9258,Roma,Madrid,Madrid,Moscovo;Los Angeles;Funchal,20,Nao,Cabine,Em trânsito,Normal,Atrasado,2832
9259,Istambul,Dubai,Dubai,,54,Nao,Porão,Entregue,Normal,Normal,5835
9260,Los Angeles,Porto,Lisboa,,111,Sim,Porão,Perdida,Normal,Atrasado,3779
9261,Roma,London,London,Lisboa;São Paulo;Buenos Aires,29,Nao,Porão,Entregue,Normal,Normal,3465
9262,London,Porto,Porto,São Paulo;Tóquio,158,Sim,Cabine,Perdida,Normal,Atrasado,901
9263,Bangkok,Hong Kong,Hong Kong,,17,Nao,Cabine,Entregue,Normal,Atrasado,351
9264,Rio de Janeiro,Istambul,Istambul,,35,Nao,Porão,Entregue,Normal,Cancelado,775
9265,Barcelona,Rio de Janeiro,Rio de Janeiro,,45,Nao,Porão,Entregue,Frágil,Cancelado,5490
9266,Auckland,Buenos Aires,Buenos Aires,Tóquio,7,Nao,Cabine,Em trânsito,Normal,Atrasado,3225
9267,Moscovo,Sydney,Roma,Nova Iorque;Roma;Lisboa,12,Nao,Porão,Em trânsito,Normal,Normal,2434
9268,Porto,Buenos Aires,Buenos Aires,Paris;Bangkok;London,30,Nao,Cabine,Em trânsito,Normal,Atrasado,7118
9269,Lisboa,Los Angeles,Los Angeles,Rio de Janeiro,65,Nao,Porão,Entregue,Normal,Atrasado,6738
9270,Sydney,Istambul,Lisboa,Paris;Roma,145,Sim,Porão,Perdida,Frágil,Atrasado,4649
9271,Istambul,Porto,Buenos Aires,Berlim;Istambul,131,Sim,Porão,Perdida,Normal,Atrasado,6369
9272,London,Los Angeles,Auckland,Bangkok;Auckland;Funchal,22,Nao,Porão,Em trânsito,Normal,Atrasado,1528
9273,Moscovo,Dubai,Auckland,,192,Sim,Porão,Perdida,Normal,Atrasado,8845
9274,Buenos Aires,Cairo,Dubai,Sydney;Berlim,195,Sim,Porão,Perdida,Normal,Normal,7368
9275,Moscovo,Paris,Paris,Cairo,69,Nao,Cabine,Entregue,Frágil,Atrasado,3984
9276,Istambul,Tóquio,Tóquio,London,30,Nao,Cabine,Em trânsito,Normal,Normal,8207
9277,Dubai,Barcelona,Barcelona,,47,Nao,Porão,Entregue,Normal,Atrasado,4885
9278,Moscovo,Tóquio,Tóquio,Paris;Hong Kong;Los Angeles,32,Nao,Cabine,Entregue,Normal,Normal,2953
9279,Rio de Janeiro,Auckland,Paris,Berlim;Nova Iorque;Paris,30,Nao,Porão,Em trânsito,Normal,Atrasado,9934
9280,Roma,Cairo,Istambul,Auckland;Istambul,22,Nao,Porão,Em trânsito,Normal,Normal,9440
9281,Paris,Tóquio,Tóquio,Barcelona;Bangkok,16,Nao,Cabine,Entregue,Normal,Atrasado,410
9282,Sydney,Los Angeles,Los Angeles,Lisboa;Sydney;Nova Iorque,55,Nao,Porão,Entregue,Normal,Atrasado,8511
9283,Dubai,Moscovo,Bangkok,Dubai;Bangkok,24,Nao,Porão,Em trânsito,Normal,Normal,1779
9284,Istambul,Roma,Roma,Funchal,46,Nao,Cabine,Entregue,Normal,Atrasado,2859
9285,Sydney,Madrid,Madrid,Los Angeles;Rio de Janeiro;London,57,Nao,Cabine,Entregue,Valiosa,Normal,7001
9286,Moscovo,Hong Kong,Buenos Aires,Madrid;Moscovo;Buenos Aires,7,Nao,Porão,Em trânsito,Normal,Atrasado,6341
9287,Sydney,Auckland,Paris,Istambul;Lisboa;Hong Kong,102,Sim,Porão,Perdida,Normal,Atrasado,7933
9288,São Paulo,Cairo,Sydney,,124,Sim,Porão,Perdida,Frágil,Normal,8968
9289,Barcelona,Moscovo,Istambul,Buenos Aires;Sydney;Nova Iorque,168,Sim,Porão,Perdida,Normal,Normal,2877
9290,Funchal,Hong Kong,Auckland,Bangkok;Tóquio,160,Sim,Porão,Perdida,Valiosa,Atrasado,6273
9291,Buenos Aires,London,Nova Iorque,Sydney;Nova Iorque;Moscovo,35,Nao,Porão,Em trânsito,Normal,Normal,2591
9292,Cairo,São Paulo,Cairo,Cairo,40,Nao,Porão,Em trânsito,Normal,Atrasado,5686
9293,São Paulo,Los Angeles,Los Angeles,Hong Kong;São Paulo;Barcelona,21,Nao,Cabine,Entregue,Normal,Cancelado,6129
9294,Dubai,Cairo,Cairo,,190,Sim,Cabine,Perdida,Normal,Atrasado,1902
9295,Buenos Aires,Sydney,Sydney,Istambul;Moscovo,30,Nao,Cabine,Em trânsito,Normal,Normal,6035
9296,Los Angeles,Barcelona,Barcelona,Funchal,15,Nao,Cabine,Em trânsito,Normal,Normal,8976
9297,Tóquio,Madrid,Madrid,,31,Nao,Porão,Entregue,Frágil,Cancelado,2796
9298,Hong Kong,Barcelona,Barcelona,Sydney;Rio de Janeiro;Hong Kong,60,Nao,Porão,Entregue,Normal,Normal,1725
9299,Auckland,Paris,Paris,Madrid,28,Nao,Porão,Entregue,Normal,Atrasado,417
9300,Dubai,Porto,Porto,São Paulo,27,Nao,Cabine,Entregue,Frágil,Normal,144
9301,Sydney,Lisboa,Lisboa,Funchal,44,Nao,Cabine,Entregue,Frágil,Cancelado,4706
9302,Los Angeles,Buenos Aires,Buenos Aires,,27,Nao,Porão,Entregue,Normal,Atrasado,9883
9303,Moscovo,Paris,Paris,Funchal;Rio de Janeiro;Hong Kong,24,Nao,Cabine,Em trânsito,Normal,Normal,3433
9304,Berlim,Buenos Aires,Buenos Aires,São Paulo;Rio de Janeiro;Nova Iorque,187,Sim,Cabine,Perdida,Normal,Atrasado,2167
9305,Paris,Los Angeles,Los Angeles,Dubai,45,Nao,Cabine,Entregue,Normal,Cancelado,2170
9306,Hong Kong,Bangkok,Auckland,Los Angeles;Auckland,38,Nao,Porão,Em trânsito,Normal,Atrasado,2865
9307,London,Buenos Aires,Buenos Aires,Los Angeles;Dubai,178,Sim,Cabine,Perdida,Normal,Normal,4890
9308,Buenos Aires,Funchal,Funchal,Tóquio,12,Nao,Porão,Entregue,Normal,Cancelado,8660
9309,Sydney,Roma,Roma,Barcelona;Los Angeles;Moscovo,54,Nao,Porão,Entregue,Frágil,Normal,473
9310,Tóquio,Los Angeles,Los Angeles,Barcelona;Istambul,31,Nao,Porão,Entregue,Valiosa,Normal,3082
9311,Roma,Lisboa,Lisboa,,159,Sim,Cabine,Perdida,Valiosa,Atrasado,1485
9312,Istambul,Buenos Aires,Buenos Aires,Funchal,40,Nao,Porão,Entregue,Normal,Cancelado,5858
9313,Auckland,Dubai,Dubai,Buenos Aires;Lisboa,33,Sim,Cabine,Em trânsito,Frágil,Atrasado,6119
9314,Buenos Aires,Madrid,Auckland,Funchal;Barcelona,182,Sim,Porão,Perdida,Normal,Normal,2782
9315,Bangkok,Lisboa,Lisboa,Moscovo,53,Nao,Cabine,Entregue,Frágil,Normal,7739
9316,Rio de Janeiro,Bangkok,Bangkok,Moscovo;Porto,13,Nao,Cabine,Em trânsito,Normal,Atrasado,8715
9317,Buenos Aires,Porto,Porto,Barcelona;Moscovo;Hong Kong,17,Nao,Cabine,Em trânsito,Normal,Atrasado,5517
9318,Rio de Janeiro,Los Angeles,Buenos Aires,Bangkok;Buenos Aires;Moscovo,52,Sim,Porão,Em trânsito,Frágil,Normal,191
9319,São Paulo,Sydney,Sydney,,23,Nao,Porão,Entregue,Normal,Cancelado,6300
9320,Funchal,Roma,Barcelona,Barcelona,20,Sim,Porão,Em trânsito,Frágil,Normal,6758
9321,Porto,Buenos Aires,Buenos Aires,,29,Nao,Porão,Entregue,Normal,Normal,4446
9322,Porto,Dubai,Dubai,,38,Nao,Porão,Entregue,Normal,Atrasado,1654
9323,Auckland,Dubai,Tóquio,Madrid,195,Sim,Porão,Perdida,Normal,Normal,5394
9324,Buenos Aires,Istambul,Istambul,London,107,Sim,Cabine,Perdida,Normal,Atrasado,293
9325,São Paulo,Madrid,Buenos Aires,Rio de Janeiro;Buenos Aires;Funchal,33,Nao,Porão,Em trânsito,Normal,Atrasado,1700
9326,Dubai,London,London,Berlim;Rio de Janeiro;Nova Iorque,116,Sim,Cabine,Perdida,Normal,Atrasado,3654
9327,Bangkok,Nova Iorque,Madrid,Madrid,21,Sim,Porão,Em trânsito,Frágil,Atrasado,301
9328,São Paulo,Berlim,Berlim,Paris;Bangkok,54,Nao,Porão,Entregue,Normal,Normal,9552
9329,Istambul,Porto,Porto,Sydney;Bangkok,71,Nao,Porão,Entregue,Normal,Atrasado,5683
9330,London,Sydney,Sydney,,48,Nao,Cabine,Entregue,Normal,Cancelado,6708
9331,Sydney,London,Barcelona,Roma;São Paulo;Lisboa,158,Sim,Porão,Perdida,Normal,Normal,5827
9332,Berlim,Rio de Janeiro,Rio de Janeiro,Barcelona,44,Nao,Porão,Entregue,Normal,Atrasado,9643
9333,Los Angeles,Barcelona,Cairo,Bangkok;Cairo;Hong Kong,16,Sim,Porão,Em trânsito,Frágil,Atrasado,6782
9334,Porto,Barcelona,Barcelona,,10,Nao,Porão,Entregue,Normal,Cancelado,1170
9335,Porto,Istambul,Nova Iorque,Cairo;Nova Iorque,34,Nao,Porão,Em trânsito,Normal,Atrasado,1920
9336,Rio de Janeiro,London,London,Auckland;Barcelona,35,Nao,Porão,Entregue,Normal,Normal,7672
9337,Madrid,Los Angeles,Los Angeles,Istambul,67,Nao,Cabine,Entregue,Normal,Atrasado,7670
9338,Paris,Cairo,Cairo,Dubai;Lisboa,16,Nao,Cabine,Em trânsito,Normal,Normal,8662
9339,Bangkok,Cairo,Cairo,Auckland;Hong Kong;Madrid,30,Nao,Porão,Entregue,Normal,Cancelado,2456
9340,Barcelona,Lisboa,Lisboa,,68,Nao,Porão,Entregue,Valiosa,Cancelado,6713
9341,São Paulo,Cairo,Cairo,Bangkok,42,Nao,Porão,Entregue,Normal,Atrasado,8534
9342,Cairo,Lisboa,Lisboa,Funchal;London;Madrid,22,Nao,Porão,Entregue,Normal,Cancelado,9286
9343,Cairo,Bangkok,Tóquio,Tóquio;Paris;Moscovo,17,Sim,Porão,Em trânsito,Frágil,Normal,2306
9344,Lisboa,Porto,Porto,Hong Kong,168,Sim,Cabine,Perdida,Valiosa,Atrasado,5517
9345,Cairo,Buenos Aires,Rio de Janeiro,Tóquio;Rio de Janeiro;Barcelona,16,Nao,Porão,Em trânsito,Normal,Normal,6484
9346,Paris,Berlim,Berlim,Barcelona;Istambul;Roma,35,Nao,Porão,Entregue,Normal,Atrasado,5792
9347,Cairo,Auckland,Funchal,Lisboa,135,Sim,Porão,Perdida,Normal,Normal,1601
9348,Paris,Tóquio,Roma,,113,Sim,Porão,Perdida,Normal,Atrasado,8211
9349,Auckland,São Paulo,Rio de Janeiro,Los Angeles;Auckland;Tóquio,158,Sim,Porão,Perdida,Normal,Atrasado,1479
9350,Tóquio,Berlim,Berlim,São Paulo;Buenos Aires,37,Nao,Porão,Entregue,Normal,Cancelado,3435
9351,Auckland,Moscovo,Moscovo,,38,Nao,Cabine,Entregue,Normal,Atrasado,8048
9352,Cairo,Dubai,Sydney,Auckland;Porto,146,Sim,Porão,Perdida,Frágil,Atrasado,4839
9353,Madrid,Sydney,Sydney,,34,Nao,Porão,Entregue,Frágil,Normal,9576
9354,Sydney,Moscovo,Dubai,London;Rio de Janeiro;Funchal,151,Sim,Porão,Perdida,Normal,Atrasado,6119
9355,Sydney,Dubai,Dubai,London;Bangkok;Istambul,16,Nao,Porão,Entregue,Normal,Atrasado,1799
9356,Sydney,Lisboa,São Paulo,São Paulo;Roma;Nova Iorque,36,Nao,Porão,Em trânsito,Normal,Atrasado,4748
9357,Paris,Buenos Aires,Buenos Aires,Berlim;Barcelona;Funchal,37,Nao,Porão,Entregue,Normal,Normal,8036
9358,Barcelona,Buenos Aires,Buenos Aires,Tóquio;Lisboa;Sydney,126,Sim,Cabine,Perdida,Frágil,Normal,3893
9359,Cairo,Bangkok,Bangkok,Berlim;Nova Iorque,139,Sim,Cabine,Perdida,Normal,Atrasado,447
9360,Hong Kong,Madrid,Sydney,Sydney,21,Sim,Porão,Em trânsito,Valiosa,Normal,5326
9361,Tóquio,Auckland,Auckland,Cairo;Buenos Aires;Moscovo,58,Nao,Cabine,Entregue,Valiosa,Atrasado,498
9362,Auckland,Los Angeles,Los Angeles,Hong Kong,35,Nao,Cabine,Entregue,Frágil,Cancelado,6341
9363,London,Rio de Janeiro,Rio de Janeiro,,60,Nao,Cabine,Entregue,Normal,Normal,9033
9364,Roma,Auckland,Auckland,Dubai;Paris,32,Nao,Cabine,Em trânsito,Normal,Atrasado,1978
9365,São Paulo,Funchal,Funchal,,54,Nao,Porão,Entregue,Frágil,Normal,483
9366,Auckland,Cairo,Buenos Aires,Tóquio;Barcelona;São Paulo,170,Sim,Porão,Perdida,Normal,Normal,6244
9367,Istambul,Cairo,London,,115,Sim,Porão,Perdida,Normal,Atrasado,3766
9368,Nova Iorque,Bangkok,Bangkok,,18,Nao,Cabine,Entregue,Normal,Normal,7362
9369,Dubai,Los Angeles,Los Angeles,,30,Nao,Porão,Entregue,Frágil,Cancelado,6247
9370,Cairo,Berlim,Madrid,Auckland;Los Angeles;Sydney,181,Sim,Porão,Perdida,Valiosa,Normal,7800
9371,Roma,Madrid,Madrid,Funchal;Tóquio,123,Sim,Cabine,Perdida,Normal,Atrasado,3679
9372,Dubai,Roma,Madrid,,192,Sim,Porão,Perdida,Normal,Atrasado,7691
9373,São Paulo,Auckland,Auckland,Lisboa,42,Nao,Cabine,Entregue,Normal,Cancelado,4647
9374,Moscovo,Dubai,Dubai,Paris;Tóquio,71,Nao,Porão,Entregue,Normal,Normal,3029
9375,Lisboa,Dubai,Dubai,Lisboa,67,Nao,Porão,Entregue,Valiosa,Atrasado,1505
9376,Sydney,Tóquio,Tóquio,,21,Nao,Cabine,Entregue,Normal,Cancelado,9858
9377,Auckland,Sydney,Auckland,Moscovo;Auckland;Funchal,28,Nao,Porão,Em trânsito,Normal,Normal,725
9378,Istambul,Porto,Los Angeles,Sydney;Los Angeles,30,Sim,Porão,Em trânsito,Frágil,Atrasado,6608
9379,Moscovo,Funchal,Funchal,,138,Sim,Cabine,Perdida,Normal,Atrasado,8365
9380,Funchal,Porto,Cairo,Cairo,8,Nao,Porão,Em trânsito,Normal,Normal,1590
9381,Porto,Rio de Janeiro,Rio de Janeiro,Berlim;Roma;Funchal,23,Nao,Cabine,Em trânsito,Normal,Normal,2249
9382,Cairo,Madrid,Cairo,,119,Sim,Porão,Perdida,Normal,Normal,2766
9383,Auckland,Buenos Aires,Buenos Aires,Hong Kong,27,Nao,Cabine,Entregue,Valiosa,Atrasado,9999
9384,Lisboa,Auckland,Auckland,Sydney;São Paulo,23,Nao,Porão,Entregue,Normal,Cancelado,7367
9385,Lisboa,Porto,Bangkok,Tóquio;São Paulo,120,Sim,Porão,Perdida,Frágil,Atrasado,1833
9386,Berlim,Porto,Buenos Aires,,145,Sim,Porão,Perdida,Frágil,Normal,7632
9387,Rio de Janeiro,Porto,Porto,Berlim,67,Nao,Porão,Entregue,Normal,Atrasado,1987
9388,Los Angeles,Hong Kong,Hong Kong,Funchal,45,Nao,Porão,Entregue,Frágil,Cancelado,4281
9389,Sydney,Nova Iorque,Lisboa,Cairo;Lisboa,32,Nao,Porão,Em trânsito,Normal,Normal,7082
9390,Nova Iorque,Paris,Paris,,121,Sim,Cabine,Perdida,Normal,Normal,9732
9391,Porto,Bangkok,Bangkok,Porto,15,Nao,Porão,Entregue,Normal,Cancelado,2353
9392,Los Angeles,Dubai,Dubai,Hong Kong,142,Sim,Cabine,Perdida,Valiosa,Normal,2592
9393,Funchal,Dubai,Dubai,Los Angeles,53,Nao,Cabine,Entregue,Normal,Atrasado,5950
9394,Funchal,Sydney,Nova Iorque,Bangkok;Nova Iorque,12,Sim,Porão,Em trânsito,Frágil,Normal,5390
